hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_id	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:51369	TAT-AS1	TAT antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	16q22.2	16q22.2					Antisense RNAs	1987	2014-10-16			2014-10-16	100132529	ENSG00000260886	OTTHUMG00000176800		"HY017421|BU568247|BM853033"	NR_103851																									URS000075B8BC	TAT-AS1		HGNC:51369		
HGNC:40576	TAX1BP1-AS1	TAX1BP1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	7p15.2	07p15.2					Antisense RNAs	1987	2020-03-27			2020-03-27	105375210	ENSG00000229893	OTTHUMG00000152710			NR_187572																									URS0000811FED					
HGNC:52782	TBC1D8-AS1	TBC1D8 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	2q11.2	02q11.2				TBC1 domain family member 8 antisense RNA 1	Antisense RNAs	1987	2016-12-09		2019-12-13	2019-12-13	100506286	ENSG00000272902	OTTHUMG00000186030			NR_135594																									URS0000A7724B			HGNC:52782		
HGNC:51221	TBC1D22A-AS1	TBC1D22A antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	22q13.31	22q13.31					Antisense RNAs	1987	2014-08-08			2014-08-08	642757	ENSG00000280080			AK057318	NR_122047																									URS000075BF8C	TBC1D22A-AS1		HGNC:51221		
HGNC:55388	TBC1D22A-DT	TBC1D22A divergent transcript	non-coding RNA	RNA, long non-coding	Approved	22q13.31	22q13.31					Divergent transcripts	1990	2020-12-10			2020-12-10	119863861	ENSG00000260708				NR_186691																									URS00025E43F6					
HGNC:41211	TBC1D26-AS1	TBC1D26 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	17p12	17p12					Antisense RNAs	1987	2020-03-27			2020-03-27	105371560	ENSG00000233002	OTTHUMG00000059148			XR_001753084																									URS00004A02C0					
HGNC:53943	TBILA	TGF-beta induced lncRNA	non-coding RNA	RNA, long non-coding	Approved	3q13.2	03q13.2					Long non-coding RNAs with non-systematic symbols	1992	2018-06-20			2018-06-20	112806053	ENSG00000261488	OTTHUMG00000175748			NR_157393			29908210																						URS00000D37A5			HGNC:53943		
HGNC:41243	TBL1XR1-AS1	TBL1XR1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q26.32	03q26.32				TBL1XR1 antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2011-07-25		2012-08-15	2014-11-19	100874217	ENSG00000231310	OTTHUMG00000157220	uc062qbv.1		NR_174966																									URS000223167D	TBL1XR1-AS1				
HGNC:50355	TBX2-AS1	TBX2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	17q23.2	17q23.2					Antisense RNAs	1987	2014-04-17			2020-10-15	103689912	ENSG00000267280	OTTHUMG00000180076		AI927936	NR_125749																									URS00007E4A0B	TBX2-AS1		HGNC:50355		
HGNC:55471	TBX3-AS1	TBX3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	12q24.21	12q24.21					Antisense RNAs	1987	2021-03-10			2021-03-10	105370000	ENSG00000257817				NR_187552																									URS0000050C0E					
HGNC:27402	TBX5-AS1	TBX5 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	12q24.21	12q24.21				TBX5 antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2012-06-30		2012-08-15	2012-10-12	255480	ENSG00000255399	OTTHUMG00000166190	uc058tqv.1		NR_038440																									URS000075C09F	TBX5-AS1		HGNC:27402		
HGNC:52256	TBX18-AS1	TBX18 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	6q14.3	06q14.3					Antisense RNAs	1987	2015-10-30			2015-10-30	102724201	ENSG00000228290	OTTHUMG00000015128			NR_125875																									URS00007E416C	TBX18-AS1		HGNC:52256		
HGNC:41191	TCEAL3-AS1	TCEAL3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	Xq22.2	Xq22.2				TCEAL3 antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2011-07-29		2012-08-15	2014-11-19	100874119	ENSG00000224031	OTTHUMG00000022105	uc065alp.1	AV651489																										URS00025CD20E	TCEAL3-AS1				
HGNC:49532	TCERG1L-AS1	TCERG1L antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	10q26.3	10q26.3					Antisense RNAs	1987	2014-01-08			2014-01-08	101927489	ENSG00000230098	OTTHUMG00000019275		"BQ007413|BQ011025|BQ011765"	XR_242764																									URS00003074D5	TCERG1L-AS1		HGNC:49532		
HGNC:51642	TCF4-AS1	TCF4 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	18q21.2	18q21.2	MIR4529HG	MIR4529 host gene			Antisense RNAs	1987	2015-04-09			2015-04-09	105372127	ENSG00000267028	OTTHUMG00000179868			NR_132985																									URS00008E3A6A	TCF4-AS1		HGNC:51642		
HGNC:51643	TCF4-AS2	TCF4 antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	18q21.2	18q21.2					Antisense RNAs	1987	2015-04-09			2015-04-09	106480339	ENSG00000267402	OTTHUMG00000179869																												URS00001BBFEC	TCF4-AS2				
HGNC:41388	TCF7L1-IT1	TCF7L1 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	2p11.2	02p11.2				TCF7L1 intronic transcript 1 (non-protein coding)	Intronic transcripts	1989	2011-05-19		2015-02-25	2015-02-25	100874334	ENSG00000231134	OTTHUMG00000153211	uc061ley.1		NR_046797																									URS0000186F20	TCF7L1-IT1		HGNC:41388		
HGNC:27078	TCF12-DT	TCF12 divergent transcript	non-coding RNA	RNA, long non-coding	Approved	15q21.3	15q21.3					Divergent transcripts	1990	2022-10-17			2022-10-17	145783	ENSG00000285331				NR_015419																									URS000075D60D					
HGNC:13463	TCL6	T cell leukemia/lymphoma 6	non-coding RNA	RNA, long non-coding	Approved	14q32.13	14q32.13	"TCL6e1|TNG2|TNG1"			"T-cell leukemia/lymphoma 6|T-cell leukemia/lymphoma 6 (non-protein coding)|T cell leukemia/lymphoma 6 (non-protein coding)"	Long non-coding RNAs with non-systematic symbols	1992	2001-02-07		2018-05-16	2023-03-15	27004	ENSG00000187621	OTTHUMG00000149979	uc001yeu.3	AB035338	NR_028288			"10588720|10851082"					604412																	URS0000CCE05D	TCL6		HGNC:13463		
HGNC:55510	TDH-AS1	TDH antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	8p23.1	08p23.1	AF131216.3				Antisense RNAs	1987	2021-03-17			2022-12-21	100129129	ENSG00000255020				NR_147705																									URS0000BC4648					
HGNC:56119	TDRD6-AS1	TDRD6 and SLC25A27 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	6p12.3	06p12.3					Antisense RNAs	1987	2022-01-07			2022-01-07	101926934	ENSG00000242973				NR_134642																									URS0000A77491					
HGNC:43642	TDRG1	testis development related 1	non-coding RNA	RNA, long non-coding	Approved	6p21.2	06p21.2	"LINC00532|lincRNA-NR_024015"	"long intergenic non-protein coding RNA 532|testis development related gene 1"		testis development related 1 (non-protein coding)	Long non-coding RNAs with non-systematic symbols	1992	2011-12-13		2018-01-05	2022-03-23	732253	ENSG00000204091	OTTHUMG00000014660	uc063oiu.1	DQ168992	NR_160958			"19403381|22123530|24595048"					615676																	URS0000E60A6F	TDRG1		HGNC:43642		
HGNC:40578	TDRKH-AS1	TDRKH antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	1q21.3	01q21.3	RP11-98D18.9				Antisense RNAs	1987	2016-12-09			2021-10-08	109729141	ENSG00000203288	OTTHUMG00000013060			NR_146292			27835578																						URS0000BC4629			HGNC:40578		
HGNC:55403	TEDC2-AS1	TEDC2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	16p13.3	16p13.3					Antisense RNAs	1987	2021-01-06			2021-01-06	729652	ENSG00000259895				NR_135198																									URS00002E8BB0					
HGNC:56066	TENM2-AS1	TENM2 antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	5q34	05q34					Antisense RNAs	1987	2021-12-13			2021-12-13	101927862	ENSG00000253978				NR_109894																									URS000075B590					
HGNC:58260	TENM2-AS2	TENM2 antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	5q34	05q34					Antisense RNAs	1987	2025-01-27			2025-01-27		ENSG00000254297																																		
HGNC:58261	TENM2-AS3	TENM2 antisense RNA 3	non-coding RNA	RNA, long non-coding	Approved	5q34	05q34					Antisense RNAs	1987	2025-01-27			2025-01-27	105377709	ENSG00000253660																																		
HGNC:28076	TENM3-AS1	TENM3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	4q34.3	04q34.3			TENM3-AS2	TENM3 antisense transcript 2	Antisense RNAs	1987	2018-09-28			2024-10-21	90768	ENSG00000177822	OTTHUMG00000133641			NR_125905			12477932																						URS00007E3D16			HGNC:28076		
HGNC:58189	TENM4-AS1	TENM4 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	11q14.1	11q14.1					Antisense RNAs	1987	2025-01-15			2025-01-15		ENSG00000255345																																		
HGNC:55656	TENT5C-DT	TENT5C divergent transcript	non-coding RNA	RNA, long non-coding	Approved	1p12	01p12					Divergent transcripts	1990	2021-06-30			2021-06-30	100996263	ENSG00000236866				NR_121626																									URS000075D717					
HGNC:58197	TEPSIN-AS1	TEPSIN antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	17q25.3	17q25.3					Antisense RNAs	1987	2025-01-15			2025-01-15	105371925	ENSG00000260005				NR_135654																														
HGNC:11727	TERC	telomerase RNA component	non-coding RNA	RNA, long non-coding	Approved	3q26.2	03q26.2	"TR|hTR|TRC3|SCARNA19|TER"	small Cajal body-specific RNA 19			Long non-coding RNAs with non-systematic symbols	1992	1997-07-25			2023-05-26	7012	ENSG00000270141	OTTHUMG00000184024	uc003ffr.2	"U86046|AF221907"	NR_001566			"7544491|16319170"		RGD:727802	LRG_347|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_347.xml		602322			SR0000311		138457												URS00004A7003			HGNC:11727		HGNC:11727
HGNC:52952	TERLR1	TERT regulating lncRNA 1	non-coding RNA	RNA, long non-coding	Approved	5p15.33	05p15.33	BC032469				Long non-coding RNAs with non-systematic symbols	1992	2021-11-25			2021-11-25	101928857	ENSG00000249201	OTTHUMG00000161928			NR_109911			"26549025|27726103"																						URS000075BF13					
HGNC:51142	TESC-AS1	TESC antisense RNA 1 (head to head)	non-coding RNA	RNA, long non-coding	Approved	12q24.22	12q24.22					Antisense RNAs	1987	2014-07-30		2014-07-30	2014-07-30	101928244	ENSG00000258285	OTTHUMG00000169494			NR_120464																									URS000075BEC2	TESC-AS1		HGNC:51142		
HGNC:52740	TESHL	testicular germ cell expressed HSF2 interacting lncRNA	non-coding RNA	RNA, long non-coding	Approved	2q35	02q35			"DIRC3-AS1|LINC01921"	"DIRC3 antisense RNA 1|long intergenic non-protein coding RNA 1921"	Long non-coding RNAs with non-systematic symbols	1992	2016-12-07	2023-03-16	2023-03-16	2024-09-25	101928327	ENSG00000223874	OTTHUMG00000155310			NR_130782			"32914196|34108217"	MGI:1916699																					URS000081211A			HGNC:52740		
HGNC:41125	TET2-AS1	TET2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	4q24	04q24				TET2 antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2011-09-30		2012-08-15	2014-11-19	104384744	ENSG00000251586	OTTHUMG00000160996	uc062ysg.1		NR_126420																									URS00007E443A	TET2-AS1		HGNC:41125		
HGNC:42784	TEX26-AS1	TEX26 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	13q12.3	13q12.3			LINC00447	"long intergenic non-protein coding RNA 447|TEX26 antisense RNA 1 (non-protein coding)"	Antisense RNAs	1987	2011-08-18	2012-02-06	2012-08-15	2016-11-11	100507064	ENSG00000224743	OTTHUMG00000016681	uc001utg.3	BC042736	NR_038288																									URS000075C7C2	TEX26-AS1		HGNC:42784		
HGNC:49500	TEX36-AS1	TEX36 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	10q26.13	10q26.13					Antisense RNAs	1987	2013-12-20			2013-12-20	100169752	ENSG00000237675	OTTHUMG00000019227			NR_023362																									URS000075CAE2	TEX36-AS1		HGNC:49500		
HGNC:48667	TEX41	testis expressed 41	non-coding RNA	RNA, long non-coding	Approved	2q22.3	02q22.3	"DKFZp686O1327|LINC00953"	long intergenic non-protein coding RNA 953		testis expressed 41 (non-protein coding)	Long non-coding RNAs with non-systematic symbols	1992	2013-06-04		2018-05-16	2018-05-16	401014	ENSG00000226674	OTTHUMG00000153701		BC043549	NR_033870																									URS000075B9B4	TEX41		HGNC:48667		
HGNC:40579	TFAP2A-AS1	TFAP2A antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	6p24.3	06p24.3					Antisense RNAs	1987	2013-07-24			2014-11-18	100130275	ENSG00000229950	OTTHUMG00000014233			NR_033910																									URS000075BE09	TFAP2A-AS1		HGNC:40579		
HGNC:52289	TFAP2A-AS2	TFAP2A antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	6p24.3	06p24.3	HIPSTR	heterogeneously expressed from the Intronic Plus Strand of the TFAP2A-locus RNA			Antisense RNAs	1987	2017-02-15			2025-01-29	109729173	ENSG00000285278			LF209760	NR_145448			27605307					617136																	URS0000ABD8DB			HGNC:52289		
HGNC:41274	TFAP2E-AS1	TFAP2E antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	1p34.3	01p34.3					Antisense RNAs	1987	2020-03-27			2020-03-27	105378645	ENSG00000239636	OTTHUMG00000004372			NR_183383																									URS00025F1626					
HGNC:55374	TFIP11-DT	TFIP11 divergent transcript	non-coding RNA	RNA, long non-coding	Approved	22q12.1	22q12.1					Divergent transcripts	1990	2020-11-11			2020-11-11	100507599	ENSG00000261188				NR_144529																									URS0000A76908					
HGNC:40581	TFPI2-DT	TFPI2 divergent transcript	non-coding RNA	RNA, long non-coding	Approved	7q21.3	07q21.3					Divergent transcripts	1990	2020-03-27			2020-03-27	105375401	ENSG00000234695	OTTHUMG00000155770			NR_134235																									URS0000A76C9B					
HGNC:41389	TGFA-IT1	TGFA intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	2p13.3	02p13.3				TGFA intronic transcript 1 (non-protein coding)	Intronic transcripts	1989	2011-05-19		2015-02-25	2015-02-25	100874273	ENSG00000224606	OTTHUMG00000153490	uc061kjm.1		NR_046798																									URS000075BE03	TGFA-IT1		HGNC:41389		
HGNC:50628	TGFB2-AS1	TGFB2 antisense RNA 1 (head to head)	non-coding RNA	RNA, long non-coding	Approved	1q41	01q41	NR_046268				Antisense RNAs	1987	2014-05-30			2017-02-16	728463	ENSG00000232480	OTTHUMG00000039520		BX099841	NR_046268			27816668																						URS0000126BEF	TGFB2-AS1		HGNC:50628		
HGNC:50629	TGFB2-OT1	TGFB2 overlapping transcript 1	non-coding RNA	RNA, long non-coding	Approved	1q41	01q41	FLJ11812				Overlapping transcripts	1988	2014-05-30			2015-08-26	103611157	ENSG00000281453	OTTHUMG00000189749		AK021874	NR_125715			"24879147|25437332"																						URS00007E4360	TGFB2-OT1		HGNC:50629		
HGNC:53144	TGFB3-AS1	TGFB3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	14q24.3	14q24.3	ENST00000553732				Antisense RNAs	1987	2017-02-16			2017-02-16	109729179	ENSG00000258876	OTTHUMG00000171614						27816668																						URS000044164A					
HGNC:56908	TGFBRAP1-AS1	TGFBRAP1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	2q12.2	02q12.2	AC012360.1				Antisense RNAs	1987	2023-10-02			2023-10-02	132503825	ENSG00000235319																													URS00001C532D					
HGNC:58116	TGILR	TGF-beta induced TARBP2 interacting lncRNA	non-coding RNA	RNA, long non-coding	Approved			"AL590004.3|RP1-140K8.5"				Long non-coding RNAs with non-systematic symbols	1992	2024-09-25			2024-10-15		ENSG00000260604							38806480																											
HGNC:40495	TH2LCRR	T helper type 2 locus control region associated RNA	non-coding RNA	RNA, long non-coding	Approved	5q31.1	05q31.1	TH2-LCR				Long non-coding RNAs with non-systematic symbols	1992	2015-05-01			2015-08-07	101927761	ENSG00000223442	OTTHUMG00000059612			NR_132124			25903499																						URS00008E39C6	TH2LCRR		HGNC:40495		
HGNC:41013	THAP7-AS1	THAP7 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	22q11.21	22q11.21				THAP7 antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2011-10-20		2012-08-15	2014-11-19	439931	ENSG00000230513	OTTHUMG00000150877	uc002ztv.4		NR_027051																									URS000075A05E	THAP7-AS1		HGNC:41013		
HGNC:44172	THAP9-AS1	THAP9 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	4q21.22	04q21.22				THAP9 antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2012-06-30		2012-08-15	2022-04-06	100499177	ENSG00000251022	OTTHUMG00000160729	uc003hnq.4	BC063702	NR_034075			31831555	MGI:1918676																					URS000075EF75	THAP9-AS1		HGNC:44172		
HGNC:55224	THBS1-AS1	THBS1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	15q14	15q14					Antisense RNAs	1987	2020-09-16			2020-09-16	118597840	ENSG00000278621																													URS000077D724					
HGNC:55225	THBS1-IT1	THBS1 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	15q14	15q14	TBULC	TGFβ Upregulated lncRNA in Lung Cancer			Intronic transcripts	1989	2020-09-16			2024-12-20	118597829	ENSG00000276107				NR_186398			31921623																						URS000078337F					
HGNC:56059	THBS2-AS1	THBS2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	6q27	06q27					Antisense RNAs	1987	2021-12-09			2022-01-17	101929523	ENSG00000226445				NR_134621																									URS0000A774CD					
HGNC:40582	THBS3-AS1	THBS3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	1q22	01q22					Antisense RNAs	1987	2020-03-30			2020-03-30	105371450	ENSG00000231064	OTTHUMG00000035709			NR_183234																									URS000261799E					
HGNC:40583	THBS4-AS1	THBS4 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	5q14.1	05q14.1					Antisense RNAs	1987	2020-03-30			2020-03-30	101929215	ENSG00000249825	OTTHUMG00000162569			NR_109930																									URS000075AF0C					
HGNC:55334	THOC1-DT	THOC1 divergent transcript	non-coding RNA	RNA, long non-coding	Approved	18p11.32	18p11.32					Divergent transcripts	1990	2020-10-21			2020-10-21	119139900	ENSG00000263884																													URS00025F5ABA					
HGNC:40866	THOC3-AS1	THOC3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	5q35.2	05q35.2					Antisense RNAs	1987	2020-03-30			2020-03-30	105377745	ENSG00000250801	OTTHUMG00000163180			NR_183278																									URS0000EF5C0F					
HGNC:41249	THOC7-AS1	THOC7 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3p14.1	03p14.1				THOC7 antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2011-07-25		2012-08-15	2014-11-19	100874039	ENSG00000240549	OTTHUMG00000158760	uc032rpy.1		NR_104326																									URS00000812BD	THOC7-AS1		HGNC:41249		
HGNC:53788	THORLNC	testis associated oncogenic lncRNA	non-coding RNA	RNA, long non-coding	Approved	2q14.2	02q14.2	THOR	testis-associated highly-conserved oncogenic long non-coding RNA			Long non-coding RNAs with non-systematic symbols	1992	2018-07-04			2018-07-04	100506797	ENSG00000226856	OTTHUMG00000153418			NR_144530			"29245011|29626476|29752937|29753746"					619296																	URS0000A765A8			HGNC:53788		
HGNC:44515	THRB-AS1	THRB antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3p24.2	03p24.2					Antisense RNAs	1987	2012-11-14			2012-11-14	644990	ENSG00000228791	OTTHUMG00000155683	uc062hof.1		NR_046244																									URS000075E878	THRB-AS1		HGNC:44515		
HGNC:54854	THRB-AS2	THRB antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	3p24.2	03p24.2					Antisense RNAs	1987	2020-02-28			2020-02-28	101927854					NR_121667			32087271																						URS000075CD6E					
HGNC:41390	THRB-IT1	THRB intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	3p24.2	03p24.2				THRB intronic transcript 1 (non-protein coding)	Intronic transcripts	1989	2011-05-19		2015-02-25	2015-02-25	100874274	ENSG00000224822	OTTHUMG00000155680	uc062hny.1																											URS0000117DDE	THRB-IT1				
HGNC:49503	THRIL	TNF and HNRNPL related immunoregulatory long non-coding RNA	non-coding RNA	RNA, long non-coding	Approved	12q24.31	12q24.31	"Linc1992|TCONS_00020260|BRI3BP-AS1"	"TNFalpha and hnRNPL related immunoregulatory LincRNA|BRI3BP antisense RNA 1"			Long non-coding RNAs with non-systematic symbols	1992	2014-01-01			2016-11-24	102659353	ENSG00000280634	OTTHUMG00000189748		AK025766	NR_110375			24371310					615622														thril			URS000075D66B	THRIL		HGNC:49503		
